player_id,team_id,general_position,minutes_played,data
4JMAk2EkqK,zeQZkL1MKw,DM,36,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.005200000000000001, 'goals_added_above_avg': -0.0105, 'count_actions': 5}, {'action_type': 'Fouling', 'goals_added_raw': 0.00030000000000000003, 'goals_added_above_avg': -0.0006000000000000001, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0198, 'goals_added_above_avg': -0.0026000000000000003, 'count_actions': 5}, {'action_type': 'Passing', 'goals_added_raw': 0.0035, 'goals_added_above_avg': -0.0049, 'count_actions': 13}, {'action_type': 'Receiving', 'goals_added_raw': -0.012100000000000001, 'goals_added_above_avg': -0.0364, 'count_actions': 12}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.012700000000000001, 'count_actions': 0}]"
4JMAk7nkqK,kRQand1MKZ,CB,361,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.060500000000000005, 'goals_added_above_avg': -0.0762, 'count_actions': 39}, {'action_type': 'Fouling', 'goals_added_raw': -0.008, 'goals_added_above_avg': 0.0189, 'count_actions': 8}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1673, 'goals_added_above_avg': -0.09280000000000001, 'count_actions': 44}, {'action_type': 'Passing', 'goals_added_raw': 0.1364, 'goals_added_above_avg': -0.0362, 'count_actions': 134}, {'action_type': 'Receiving', 'goals_added_raw': 0.1097, 'goals_added_above_avg': 0.025, 'count_actions': 86}, {'action_type': 'Shooting', 'goals_added_raw': 0.0492, 'goals_added_above_avg': 0.006, 'count_actions': 2}]"
4JMAkkK1qK,0KPqjA456v,ST,819,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.5674, 'goals_added_above_avg': 0.7227, 'count_actions': 58}, {'action_type': 'Fouling', 'goals_added_raw': 0.3577, 'goals_added_above_avg': 0.2464, 'count_actions': 23}, {'action_type': 'Interrupting', 'goals_added_raw': 0.18150000000000002, 'goals_added_above_avg': -0.0959, 'count_actions': 14}, {'action_type': 'Passing', 'goals_added_raw': -0.25320000000000004, 'goals_added_above_avg': 0.049800000000000004, 'count_actions': 80}, {'action_type': 'Receiving', 'goals_added_raw': 2.8049, 'goals_added_above_avg': 1.0769, 'count_actions': 114}, {'action_type': 'Shooting', 'goals_added_raw': 0.9578000000000001, 'goals_added_above_avg': 0.3478, 'count_actions': 32}]"
4JMAkzjkqK,gpMOLwl5zy,CM,18,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0045000000000000005, 'goals_added_above_avg': -0.006, 'count_actions': 5}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0001, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0198, 'goals_added_above_avg': 0.007500000000000001, 'count_actions': 2}, {'action_type': 'Passing', 'goals_added_raw': -0.0198, 'goals_added_above_avg': -0.0256, 'count_actions': 4}, {'action_type': 'Receiving', 'goals_added_raw': 0.001, 'goals_added_above_avg': -0.0068000000000000005, 'count_actions': 4}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0047, 'count_actions': 0}]"
4JMAnx65Kg,lgpMOvnQzy,AM,645,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1338, 'goals_added_above_avg': 0.049600000000000005, 'count_actions': 96}, {'action_type': 'Fouling', 'goals_added_raw': 0.0078000000000000005, 'goals_added_above_avg': -0.06380000000000001, 'count_actions': 11}, {'action_type': 'Interrupting', 'goals_added_raw': 0.13540000000000002, 'goals_added_above_avg': -0.1588, 'count_actions': 29}, {'action_type': 'Passing', 'goals_added_raw': 0.0504, 'goals_added_above_avg': -0.1711, 'count_actions': 303}, {'action_type': 'Receiving', 'goals_added_raw': 0.5417000000000001, 'goals_added_above_avg': -0.10210000000000001, 'count_actions': 263}, {'action_type': 'Shooting', 'goals_added_raw': 0.2836, 'goals_added_above_avg': -0.0523, 'count_actions': 15}]"
4JMAoJgYqK,a2lqRX2Mr0,W,539,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.4455, 'goals_added_above_avg': 0.3426, 'count_actions': 141}, {'action_type': 'Fouling', 'goals_added_raw': 0.002, 'goals_added_above_avg': -0.049100000000000005, 'count_actions': 10}, {'action_type': 'Interrupting', 'goals_added_raw': 0.34390000000000004, 'goals_added_above_avg': 0.0872, 'count_actions': 28}, {'action_type': 'Passing', 'goals_added_raw': -0.1817, 'goals_added_above_avg': -0.1872, 'count_actions': 194}, {'action_type': 'Receiving', 'goals_added_raw': 0.5779000000000001, 'goals_added_above_avg': 0.0011, 'count_actions': 220}, {'action_type': 'Shooting', 'goals_added_raw': 0.5048, 'goals_added_above_avg': 0.2225, 'count_actions': 15}]"
4JMAoR9lqK,mKAqBBmqbg,CB,812,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.3392, 'goals_added_above_avg': 0.323, 'count_actions': 92}, {'action_type': 'Fouling', 'goals_added_raw': -0.055600000000000004, 'goals_added_above_avg': 0.026500000000000003, 'count_actions': 18}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3536, 'goals_added_above_avg': -0.2854, 'count_actions': 157}, {'action_type': 'Passing', 'goals_added_raw': 0.0879, 'goals_added_above_avg': -0.3638, 'count_actions': 357}, {'action_type': 'Receiving', 'goals_added_raw': 0.40040000000000003, 'goals_added_above_avg': 0.2223, 'count_actions': 253}, {'action_type': 'Shooting', 'goals_added_raw': 0.1312, 'goals_added_above_avg': 0.0413, 'count_actions': 6}]"
4JMAolz1qK,gpMOLwl5zy,DM,248,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0304, 'goals_added_above_avg': -0.001, 'count_actions': 61}, {'action_type': 'Fouling', 'goals_added_raw': -0.005, 'goals_added_above_avg': -0.0028, 'count_actions': 13}, {'action_type': 'Interrupting', 'goals_added_raw': 0.10350000000000001, 'goals_added_above_avg': -0.0685, 'count_actions': 22}, {'action_type': 'Passing', 'goals_added_raw': 0.045, 'goals_added_above_avg': -0.040100000000000004, 'count_actions': 150}, {'action_type': 'Receiving', 'goals_added_raw': 0.0304, 'goals_added_above_avg': -0.0878, 'count_actions': 134}, {'action_type': 'Shooting', 'goals_added_raw': 0.023700000000000002, 'goals_added_above_avg': -0.0431, 'count_actions': 2}]"
4JMAormOqK,WBLMvYAQxe,AM,453,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.16010000000000002, 'goals_added_above_avg': 0.10990000000000001, 'count_actions': 85}, {'action_type': 'Fouling', 'goals_added_raw': 0.0148, 'goals_added_above_avg': -0.014100000000000001, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.21180000000000002, 'goals_added_above_avg': -0.0358, 'count_actions': 18}, {'action_type': 'Passing', 'goals_added_raw': 0.20170000000000002, 'goals_added_above_avg': 0.0497, 'count_actions': 200}, {'action_type': 'Receiving', 'goals_added_raw': 0.23420000000000002, 'goals_added_above_avg': -0.11610000000000001, 'count_actions': 187}, {'action_type': 'Shooting', 'goals_added_raw': 0.09430000000000001, 'goals_added_above_avg': -0.094, 'count_actions': 4}]"
4wM42Belqj,eVq3ya6MWO,DM,783,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1759, 'goals_added_above_avg': 0.09770000000000001, 'count_actions': 127}, {'action_type': 'Fouling', 'goals_added_raw': 0.0284, 'goals_added_above_avg': 0.0558, 'count_actions': 16}, {'action_type': 'Interrupting', 'goals_added_raw': 0.7123, 'goals_added_above_avg': 0.1273, 'count_actions': 80}, {'action_type': 'Passing', 'goals_added_raw': 0.5659000000000001, 'goals_added_above_avg': 0.23320000000000002, 'count_actions': 536}, {'action_type': 'Receiving', 'goals_added_raw': 0.06570000000000001, 'goals_added_above_avg': -0.1801, 'count_actions': 454}, {'action_type': 'Shooting', 'goals_added_raw': 0.10300000000000001, 'goals_added_above_avg': -0.054200000000000005, 'count_actions': 5}]"
4wM46RpqjB,a2lqRX2Mr0,CM,871,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.185, 'goals_added_above_avg': 0.10490000000000001, 'count_actions': 153}, {'action_type': 'Fouling', 'goals_added_raw': 0.0379, 'goals_added_above_avg': 0.039400000000000004, 'count_actions': 19}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1479, 'goals_added_above_avg': -0.4405, 'count_actions': 29}, {'action_type': 'Passing', 'goals_added_raw': 0.5293, 'goals_added_above_avg': 0.22030000000000002, 'count_actions': 349}, {'action_type': 'Receiving', 'goals_added_raw': 0.7082, 'goals_added_above_avg': 0.30460000000000004, 'count_actions': 311}, {'action_type': 'Shooting', 'goals_added_raw': 0.5463, 'goals_added_above_avg': 0.31020000000000003, 'count_actions': 19}]"
4wM4E1og5j,19vQ2095K6,W,40,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0262, 'goals_added_above_avg': 0.018600000000000002, 'count_actions': 7}, {'action_type': 'Fouling', 'goals_added_raw': -0.003, 'goals_added_above_avg': -0.0068000000000000005, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.012400000000000001, 'goals_added_above_avg': -0.0067, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': -0.0504, 'goals_added_above_avg': -0.0509, 'count_actions': 21}, {'action_type': 'Receiving', 'goals_added_raw': 0.0152, 'goals_added_above_avg': -0.027600000000000003, 'count_actions': 16}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.020900000000000002, 'count_actions': 0}]"
4wM4EBbB5j,EKXMeX3Q64,ST,55,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0056, 'goals_added_above_avg': -0.0001, 'count_actions': 4}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0049, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0152, 'goals_added_above_avg': -0.0098, 'count_actions': 4}, {'action_type': 'Passing', 'goals_added_raw': 0.004, 'goals_added_above_avg': 0.011600000000000001, 'count_actions': 14}, {'action_type': 'Receiving', 'goals_added_raw': 0.019100000000000002, 'goals_added_above_avg': -0.0663, 'count_actions': 9}, {'action_type': 'Shooting', 'goals_added_raw': 0.0001, 'goals_added_above_avg': -0.031900000000000005, 'count_actions': 1}]"
4wM4EmLl5j,zeQZkL1MKw,W,212,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.07830000000000001, 'goals_added_above_avg': 0.0478, 'count_actions': 25}, {'action_type': 'Fouling', 'goals_added_raw': -0.0045000000000000005, 'goals_added_above_avg': -0.0131, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1279, 'goals_added_above_avg': 0.0134, 'count_actions': 18}, {'action_type': 'Passing', 'goals_added_raw': 0.0332, 'goals_added_above_avg': -0.00030000000000000003, 'count_actions': 58}, {'action_type': 'Receiving', 'goals_added_raw': 0.11380000000000001, 'goals_added_above_avg': -0.0438, 'count_actions': 51}, {'action_type': 'Shooting', 'goals_added_raw': 0.0473, 'goals_added_above_avg': -0.0304, 'count_actions': 2}]"
4wM4J0KNqj,EKXMeX3Q64,W,817,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0347, 'goals_added_above_avg': -0.1562, 'count_actions': 142}, {'action_type': 'Fouling', 'goals_added_raw': -0.07440000000000001, 'goals_added_above_avg': -0.15560000000000002, 'count_actions': 20}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2595, 'goals_added_above_avg': -0.11710000000000001, 'count_actions': 78}, {'action_type': 'Passing', 'goals_added_raw': 0.6309, 'goals_added_above_avg': 0.6571, 'count_actions': 362}, {'action_type': 'Receiving', 'goals_added_raw': 0.7383000000000001, 'goals_added_above_avg': -0.23040000000000002, 'count_actions': 284}, {'action_type': 'Shooting', 'goals_added_raw': 0.3287, 'goals_added_above_avg': -0.1193, 'count_actions': 12}]"
4wM4JGblqj,EKXMeX3Q64,CB,83,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0058000000000000005, 'goals_added_above_avg': 0.0059, 'count_actions': 5}, {'action_type': 'Fouling', 'goals_added_raw': -0.004200000000000001, 'goals_added_above_avg': -0.0046, 'count_actions': 2}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0123, 'goals_added_above_avg': -0.0393, 'count_actions': 18}, {'action_type': 'Passing', 'goals_added_raw': 0.0055000000000000005, 'goals_added_above_avg': -0.0118, 'count_actions': 33}, {'action_type': 'Receiving', 'goals_added_raw': 0.0001, 'goals_added_above_avg': -0.0664, 'count_actions': 20}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0285, 'count_actions': 0}]"
4wM4JZezqj,APk5LGOMOW,W,549,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1101, 'goals_added_above_avg': 0.005200000000000001, 'count_actions': 69}, {'action_type': 'Fouling', 'goals_added_raw': 0.0044, 'goals_added_above_avg': -0.0476, 'count_actions': 15}, {'action_type': 'Interrupting', 'goals_added_raw': 0.47240000000000004, 'goals_added_above_avg': 0.21080000000000002, 'count_actions': 38}, {'action_type': 'Passing', 'goals_added_raw': -0.3025, 'goals_added_above_avg': -0.30810000000000004, 'count_actions': 157}, {'action_type': 'Receiving', 'goals_added_raw': 0.21810000000000002, 'goals_added_above_avg': -0.3694, 'count_actions': 118}, {'action_type': 'Shooting', 'goals_added_raw': 0.096, 'goals_added_above_avg': -0.19160000000000002, 'count_actions': 4}]"
4wM4Jgkgqj,KAqBN0Vqbg,CM,470,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0536, 'goals_added_above_avg': 0.006900000000000001, 'count_actions': 81}, {'action_type': 'Fouling', 'goals_added_raw': 0.015700000000000002, 'goals_added_above_avg': 0.0109, 'count_actions': 19}, {'action_type': 'Interrupting', 'goals_added_raw': 0.4576, 'goals_added_above_avg': 0.1531, 'count_actions': 46}, {'action_type': 'Passing', 'goals_added_raw': 0.137, 'goals_added_above_avg': 0.0095, 'count_actions': 246}, {'action_type': 'Receiving', 'goals_added_raw': 0.2092, 'goals_added_above_avg': -0.0454, 'count_actions': 223}, {'action_type': 'Shooting', 'goals_added_raw': 0.248, 'goals_added_above_avg': 0.1058, 'count_actions': 13}]"
4wM4JmKAqj,mKAqBBmqbg,W,143,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.4224, 'goals_added_above_avg': 0.41300000000000003, 'count_actions': 31}, {'action_type': 'Fouling', 'goals_added_raw': 0.007200000000000001, 'goals_added_above_avg': -0.0089, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1889, 'goals_added_above_avg': 0.1272, 'count_actions': 14}, {'action_type': 'Passing', 'goals_added_raw': 0.29810000000000003, 'goals_added_above_avg': 0.2864, 'count_actions': 72}, {'action_type': 'Receiving', 'goals_added_raw': 0.050300000000000004, 'goals_added_above_avg': -0.1348, 'count_actions': 64}, {'action_type': 'Shooting', 'goals_added_raw': 0.176, 'goals_added_above_avg': 0.09340000000000001, 'count_actions': 4}]"
4wM4JrbBqj,NWMWlBK5lz,CM,802,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0132, 'goals_added_above_avg': -0.0519, 'count_actions': 102}, {'action_type': 'Fouling', 'goals_added_raw': 0.0047, 'goals_added_above_avg': 0.0102, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': 0.48550000000000004, 'goals_added_above_avg': -0.061500000000000006, 'count_actions': 70}, {'action_type': 'Passing', 'goals_added_raw': -0.1816, 'goals_added_above_avg': -0.44120000000000004, 'count_actions': 334}, {'action_type': 'Receiving', 'goals_added_raw': 0.2533, 'goals_added_above_avg': -0.09620000000000001, 'count_actions': 259}, {'action_type': 'Shooting', 'goals_added_raw': 0.25520000000000004, 'goals_added_above_avg': 0.048, 'count_actions': 9}]"
4wM4Jwdzqj,a2lqRX2Mr0,FB,806,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.09570000000000001, 'goals_added_above_avg': 0.0369, 'count_actions': 178}, {'action_type': 'Fouling', 'goals_added_raw': 0.0004, 'goals_added_above_avg': 0.0337, 'count_actions': 11}, {'action_type': 'Interrupting', 'goals_added_raw': 0.9028, 'goals_added_above_avg': 0.3896, 'count_actions': 97}, {'action_type': 'Passing', 'goals_added_raw': 0.2728, 'goals_added_above_avg': -0.0335, 'count_actions': 565}, {'action_type': 'Receiving', 'goals_added_raw': 0.14020000000000002, 'goals_added_above_avg': -0.0645, 'count_actions': 420}, {'action_type': 'Shooting', 'goals_added_raw': 0.1298, 'goals_added_above_avg': 0.024300000000000002, 'count_actions': 8}]"
4wM4JxwBqj,0KPqjA456v,CB,910,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1071, 'goals_added_above_avg': 0.0889, 'count_actions': 109}, {'action_type': 'Fouling', 'goals_added_raw': -0.0488, 'goals_added_above_avg': 0.0432, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.313, 'goals_added_above_avg': -0.4032, 'count_actions': 92}, {'action_type': 'Passing', 'goals_added_raw': 0.5813, 'goals_added_above_avg': 0.075, 'count_actions': 508}, {'action_type': 'Receiving', 'goals_added_raw': 0.5858, 'goals_added_above_avg': 0.38620000000000004, 'count_actions': 395}, {'action_type': 'Shooting', 'goals_added_raw': 0.3059, 'goals_added_above_avg': 0.2051, 'count_actions': 8}]"
4wM4aNJN5j,mvzqoLZQap,CB,21,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0088, 'goals_added_above_avg': 0.008400000000000001, 'count_actions': 7}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0021000000000000003, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0.050300000000000004, 'goals_added_above_avg': 0.033800000000000004, 'count_actions': 2}, {'action_type': 'Passing', 'goals_added_raw': 0.0061, 'goals_added_above_avg': -0.0055000000000000005, 'count_actions': 17}, {'action_type': 'Receiving', 'goals_added_raw': -0.0006000000000000001, 'goals_added_above_avg': -0.005200000000000001, 'count_actions': 15}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0023, 'count_actions': 0}]"
4wM4aomy5j,pzeQZ6xQKw,FB,231,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0284, 'goals_added_above_avg': -0.0453, 'count_actions': 20}, {'action_type': 'Fouling', 'goals_added_raw': 0.0233, 'goals_added_above_avg': 0.0329, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1368, 'goals_added_above_avg': -0.0102, 'count_actions': 19}, {'action_type': 'Passing', 'goals_added_raw': 0.0499, 'goals_added_above_avg': -0.0379, 'count_actions': 97}, {'action_type': 'Receiving', 'goals_added_raw': 0.028, 'goals_added_above_avg': -0.0307, 'count_actions': 69}, {'action_type': 'Shooting', 'goals_added_raw': 0.0165, 'goals_added_above_avg': -0.013800000000000002, 'count_actions': 1}]"
4wM4pewlMj,9z5k7Yg5A3,ST,19,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0125, 'goals_added_above_avg': 0.0161, 'count_actions': 1}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0026000000000000003, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0064, 'count_actions': 0}, {'action_type': 'Passing', 'goals_added_raw': -0.004, 'goals_added_above_avg': 0.003, 'count_actions': 5}, {'action_type': 'Receiving', 'goals_added_raw': 0.0047, 'goals_added_above_avg': -0.0354, 'count_actions': 4}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0142, 'count_actions': 0}]"
7VqG008YQv,eVq3ya6MWO,DM,339,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0755, 'goals_added_above_avg': 0.039900000000000005, 'count_actions': 59}, {'action_type': 'Fouling', 'goals_added_raw': 0.0039000000000000003, 'goals_added_above_avg': 0.018500000000000003, 'count_actions': 8}, {'action_type': 'Interrupting', 'goals_added_raw': 0.42210000000000003, 'goals_added_above_avg': 0.1625, 'count_actions': 41}, {'action_type': 'Passing', 'goals_added_raw': 0.10160000000000001, 'goals_added_above_avg': -0.0523, 'count_actions': 267}, {'action_type': 'Receiving', 'goals_added_raw': 0.0806, 'goals_added_above_avg': -0.014, 'count_actions': 228}, {'action_type': 'Shooting', 'goals_added_raw': 0.08270000000000001, 'goals_added_above_avg': 0.020200000000000003, 'count_actions': 3}]"
7VqG08vjQv,zeQZkL1MKw,DM,244,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0811, 'goals_added_above_avg': 0.057300000000000004, 'count_actions': 41}, {'action_type': 'Fouling', 'goals_added_raw': -0.0014, 'goals_added_above_avg': 0.006200000000000001, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2612, 'goals_added_above_avg': 0.08120000000000001, 'count_actions': 20}, {'action_type': 'Passing', 'goals_added_raw': 0.11410000000000001, 'goals_added_above_avg': 0.014, 'count_actions': 148}, {'action_type': 'Receiving', 'goals_added_raw': 0.0196, 'goals_added_above_avg': -0.0613, 'count_actions': 111}, {'action_type': 'Shooting', 'goals_added_raw': 0.0117, 'goals_added_above_avg': -0.0393, 'count_actions': 1}]"
7VqG08wXQv,APk5LGOMOW,AM,472,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0813, 'goals_added_above_avg': -0.1452, 'count_actions': 61}, {'action_type': 'Fouling', 'goals_added_raw': 0.0309, 'goals_added_above_avg': -0.01, 'count_actions': 16}, {'action_type': 'Interrupting', 'goals_added_raw': 0.32130000000000003, 'goals_added_above_avg': 0.0838, 'count_actions': 28}, {'action_type': 'Passing', 'goals_added_raw': -0.1039, 'goals_added_above_avg': -0.251, 'count_actions': 133}, {'action_type': 'Receiving', 'goals_added_raw': 0.2247, 'goals_added_above_avg': -0.2028, 'count_actions': 107}, {'action_type': 'Shooting', 'goals_added_raw': 0.225, 'goals_added_above_avg': 0.0017000000000000001, 'count_actions': 10}]"
7VqG0GzzQv,WBLMvYAQxe,CM,242,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.042, 'goals_added_above_avg': -0.0507, 'count_actions': 45}, {'action_type': 'Fouling', 'goals_added_raw': -0.009000000000000001, 'goals_added_above_avg': -0.0318, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0357, 'goals_added_above_avg': -0.076, 'count_actions': 13}, {'action_type': 'Passing', 'goals_added_raw': -0.1643, 'goals_added_above_avg': -0.1622, 'count_actions': 84}, {'action_type': 'Receiving', 'goals_added_raw': 0.1479, 'goals_added_above_avg': -0.1665, 'count_actions': 81}, {'action_type': 'Shooting', 'goals_added_raw': 0.149, 'goals_added_above_avg': 0.0152, 'count_actions': 6}]"
7VqG0ZGYQv,a2lqR4JMr0,W,349,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1085, 'goals_added_above_avg': 0.050300000000000004, 'count_actions': 71}, {'action_type': 'Fouling', 'goals_added_raw': 0.0634, 'goals_added_above_avg': 0.0281, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1078, 'goals_added_above_avg': -0.055600000000000004, 'count_actions': 15}, {'action_type': 'Passing', 'goals_added_raw': 0.1428, 'goals_added_above_avg': 0.0927, 'count_actions': 198}, {'action_type': 'Receiving', 'goals_added_raw': 0.3412, 'goals_added_above_avg': -0.0223, 'count_actions': 172}, {'action_type': 'Shooting', 'goals_added_raw': 0.2267, 'goals_added_above_avg': 0.0443, 'count_actions': 9}]"
7VqG0jDzQv,X0Oq66zq6D,W,704,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.19840000000000002, 'goals_added_above_avg': 0.1517, 'count_actions': 117}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0499, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3366, 'goals_added_above_avg': -0.0027, 'count_actions': 41}, {'action_type': 'Passing', 'goals_added_raw': 0.1206, 'goals_added_above_avg': 0.11520000000000001, 'count_actions': 246}, {'action_type': 'Receiving', 'goals_added_raw': 0.6546000000000001, 'goals_added_above_avg': -0.1381, 'count_actions': 201}, {'action_type': 'Shooting', 'goals_added_raw': 0.3116, 'goals_added_above_avg': -0.0269, 'count_actions': 11}]"
7VqG3Vmjqv,vzqoOgNqap,CM,565,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1544, 'goals_added_above_avg': 0.10350000000000001, 'count_actions': 84}, {'action_type': 'Fouling', 'goals_added_raw': 0.051500000000000004, 'goals_added_above_avg': 0.063, 'count_actions': 10}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2442, 'goals_added_above_avg': -0.1589, 'count_actions': 34}, {'action_type': 'Passing', 'goals_added_raw': 0.19820000000000002, 'goals_added_above_avg': -0.0122, 'count_actions': 341}, {'action_type': 'Receiving', 'goals_added_raw': 0.2897, 'goals_added_above_avg': 0.0767, 'count_actions': 300}, {'action_type': 'Shooting', 'goals_added_raw': 0.14450000000000002, 'goals_added_above_avg': 0.0142, 'count_actions': 6}]"
7VqG3dLjqv,eVq3ya6MWO,FB,85,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0673, 'goals_added_above_avg': 0.0611, 'count_actions': 5}, {'action_type': 'Fouling', 'goals_added_raw': 0.0053, 'goals_added_above_avg': 0.0088, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0188, 'goals_added_above_avg': -0.035300000000000005, 'count_actions': 10}, {'action_type': 'Passing', 'goals_added_raw': 0.08660000000000001, 'goals_added_above_avg': 0.0543, 'count_actions': 64}, {'action_type': 'Receiving', 'goals_added_raw': 0.0015, 'goals_added_above_avg': -0.0201, 'count_actions': 47}, {'action_type': 'Shooting', 'goals_added_raw': 0.044, 'goals_added_above_avg': 0.0329, 'count_actions': 2}]"
7VqG3l0xqv,zeQZBOzQKw,CM,230,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0463, 'goals_added_above_avg': 0.025400000000000002, 'count_actions': 62}, {'action_type': 'Fouling', 'goals_added_raw': -0.040400000000000005, 'goals_added_above_avg': -0.035500000000000004, 'count_actions': 9}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1504, 'goals_added_above_avg': -0.0142, 'count_actions': 13}, {'action_type': 'Passing', 'goals_added_raw': 0.0089, 'goals_added_above_avg': -0.0775, 'count_actions': 228}, {'action_type': 'Receiving', 'goals_added_raw': 0.078, 'goals_added_above_avg': -0.0078000000000000005, 'count_actions': 210}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0526, 'count_actions': 0}]"
7VqGLJn6Qv,APk5LGOMOW,W,380,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.4646, 'goals_added_above_avg': 0.392, 'count_actions': 59}, {'action_type': 'Fouling', 'goals_added_raw': 0.0352, 'goals_added_above_avg': -0.0007, 'count_actions': 18}, {'action_type': 'Interrupting', 'goals_added_raw': 0.221, 'goals_added_above_avg': 0.039900000000000005, 'count_actions': 32}, {'action_type': 'Passing', 'goals_added_raw': -0.13190000000000002, 'goals_added_above_avg': -0.1358, 'count_actions': 121}, {'action_type': 'Receiving', 'goals_added_raw': 0.5096, 'goals_added_above_avg': 0.1029, 'count_actions': 119}, {'action_type': 'Shooting', 'goals_added_raw': 0.2868, 'goals_added_above_avg': 0.0878, 'count_actions': 12}]"
